SEED,dataset,protected_att,target,method,anon_parameter,supp_level,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM
39,adult_10000,gender,income,l-diversity,2,50,0.0,0.0,0.17043371058059953,0.0,0.17043371058059953,0.8146128680479825,0.8978365384615384,0.8146128680479825,1.0,0.5,"[[    0  2550]
 [    0 11205]]"
40,adult_10000,gender,income,l-diversity,2,10,0.0,0.0,0.15497719687125788,0.0,0.15497719687125788,0.815267175572519,0.898233809924306,0.815267175572519,1.0,0.5,"[[    0  2541]
 [    0 11214]]"
40,adult_10000,gender,income,l-diversity,2,20,0.0,0.0,0.15497719687125788,0.0,0.15497719687125788,0.815267175572519,0.898233809924306,0.815267175572519,1.0,0.5,"[[    0  2541]
 [    0 11214]]"
40,adult_10000,gender,income,l-diversity,2,30,0.0,0.0,0.15497719687125788,0.0,0.15497719687125788,0.815267175572519,0.898233809924306,0.815267175572519,1.0,0.5,"[[    0  2541]
 [    0 11214]]"
40,adult_10000,gender,income,l-diversity,2,40,0.0,0.0,0.15497719687125788,0.0,0.15497719687125788,0.815267175572519,0.898233809924306,0.815267175572519,1.0,0.5,"[[    0  2541]
 [    0 11214]]"
40,adult_10000,gender,income,l-diversity,2,50,0.10476190476190472,0.08878952411370167,0.17629238961502203,0.14386239249413602,0.1423101442346003,0.8084332969829153,0.8924796996776431,0.8226886331151734,0.9752095594792224,0.5238109977640111,"[[  184  2357]
 [  278 10936]]"
41,adult_10000,gender,income,l-diversity,2,10,0.08988651017549376,0.0633359067384689,0.14180156757690654,0.0008091042331643816,0.13600292714451356,0.8252271901126863,0.8971946630174479,0.8580777096114519,0.9400483914329241,0.6358562450230876,"[[  861  1735]
 [  669 10490]]"
41,adult_10000,gender,income,l-diversity,2,20,0.20317389360751004,0.13065485605820948,0.13668235637171844,0.3777608530083778,0.09093309666266858,0.8173027989821883,0.8953134763590919,0.8365249883232134,0.9629895151895331,0.5770263446517774,"[[  496  2100]
 [  413 10746]]"
41,adult_10000,gender,income,l-diversity,2,30,0.20317389360751004,0.13065485605820948,0.13668235637171844,0.3777608530083778,0.09093309666266858,0.8173027989821883,0.8953134763590919,0.8365249883232134,0.9629895151895331,0.5770263446517774,"[[  496  2100]
 [  413 10746]]"
41,adult_10000,gender,income,l-diversity,2,40,0.20317389360751004,0.13065485605820948,0.13668235637171844,0.3777608530083778,0.09093309666266858,0.8173027989821883,0.8953134763590919,0.8365249883232134,0.9629895151895331,0.5770263446517774,"[[  496  2100]
 [  413 10746]]"
41,adult_10000,gender,income,l-diversity,2,50,0.20451497541350028,0.1322366339765897,0.13757641090904515,0.37852246763137853,0.09103847319065783,0.8170119956379498,0.8951206300262511,0.8365264797507788,0.9625414463661618,0.5769949142462549,"[[  497  2099]
 [  418 10741]]"
42,adult_10000,gender,income,l-diversity,2,10,0.0,0.0,0.1565552906425397,0.0,0.1565552906425397,0.8094511086877499,0.8946924344087749,0.8094511086877499,1.0,0.5,"[[    0  2621]
 [    0 11134]]"
42,adult_10000,gender,income,l-diversity,2,20,0.0,0.0,0.1565552906425397,0.0,0.1565552906425397,0.8094511086877499,0.8946924344087749,0.8094511086877499,1.0,0.5,"[[    0  2621]
 [    0 11134]]"
42,adult_10000,gender,income,l-diversity,2,30,0.0,0.0,0.1565552906425397,0.0,0.1565552906425397,0.8094511086877499,0.8946924344087749,0.8094511086877499,1.0,0.5,"[[    0  2621]
 [    0 11134]]"
