SEED,protected_att,target,method,k_parameter,anon_parameter,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
9,SEX,PINCP,t-closeness,3,0.55,0.22488459415048512,0.15864155365092902,0.014007210664762515,0.13785289126860623,0.06227447644421802,0.7555121658155602,0.7598902557748474,0.7468251667149899,0.7734206101369205,0.7555046313095949,"[[12272  4366]
 [ 3773 12879]]",0.24419849,2.550366663443447,0.13804133
9,SEX,PINCP,k-anonymity,2,2,0.22670572012931617,0.15662020453974645,0.015550751170589683,0.13993555420743983,0.061478293907757386,0.7611294683088015,0.7679738562091504,0.7468785471055619,0.7902954600048042,0.7611171974864747,"[[12178  4460]
 [ 3492 13160]]",0.25157267,2.7304203605055033,0.14062154
9,SEX,PINCP,t-closeness,4,0.55,0.22881485350799724,0.1663527962311121,0.01608765211372498,0.14003332190365664,0.06364583725623929,0.7527786121958546,0.7567823157397009,0.7450250203654137,0.7689166466490511,0.7527718225431816,"[[12256  4382]
 [ 3848 12804]]",0.19844937,3.357198715209961,0.12029433
9,SEX,PINCP,l-diversity,4,2,0.07897996802633822,0.10907829730388818,0.09991661771680782,-0.042193354961798546,0.2047732161583269,0.650195253829979,0.6774863599855984,0.6286815728604472,0.7345063656017295,0.6501597821517483,"[[ 9414  7224]
 [ 4421 12231]]",0.012651317,1.0416183942099932,0.0114555275
9,SEX,PINCP,k-anonymity,3,3,0.22488459415048512,0.15864155365092902,0.014007210664762515,0.13785289126860623,0.06227447644421802,0.7555121658155602,0.7598902557748474,0.7468251667149899,0.7734206101369205,0.7555046313095949,"[[12272  4366]
 [ 3773 12879]]",0.24419849,2.550366663443447,0.13804133
9,SEX,PINCP,t-closeness,5,0.55,0.24202243162322196,0.18280638384483527,0.01721801364877662,0.15111720693869296,0.058351945423065876,0.7521778311805347,0.755178348863434,0.746450780241699,0.7641124189286572,0.7521728100172796,"[[12316  4322]
 [ 3928 12724]]",0.19335495,3.116103172302246,0.118662894
9,SEX,PINCP,l-diversity,5,2,0.16519360279934336,0.10408316241442062,0.03189661619194584,0.10397805502070534,0.11400915790600719,0.7025232802643436,0.7308894263431072,0.6674939196902765,0.8075906797982224,0.7024790759250759,"[[ 9939  6699]
 [ 3204 13448]]",0.023206893,1.5136120155516113,0.020727279
9,SEX,PINCP,k-anonymity,4,4,0.22881485350799724,0.1663527962311121,0.01608765211372498,0.14003332190365664,0.06364583725623929,0.7527786121958546,0.7567823157397009,0.7450250203654137,0.7689166466490511,0.7527718225431816,"[[12256  4382]
 [ 3848 12804]]",0.19844937,3.357198715209961,0.12029433
9,SEX,PINCP,t-closeness,6,0.55,0.2532790452765989,0.18696095162705317,0.012345460999076519,0.1703684751932055,0.049281399631777245,0.7513968158606188,0.7564162938544855,0.7417455552990072,0.7716790775882777,0.7513882826335427,"[[12164  4474]
 [ 3802 12850]]",0.15090169,2.7421882152557373,0.10358485
9,SEX,PINCP,l-diversity,6,2,0.474116566283894,0.542473665529011,0.06651703893400152,0.32556871433721063,0.050744105471352885,0.6655452087714028,0.625067349137931,0.7115148727384238,0.5573504684122027,0.6655907288569007,"[[12875  3763]
 [ 7371  9281]]",0.01480206,1.385994791984558,0.013450652
9,SEX,PINCP,k-anonymity,5,5,0.24202243162322196,0.18280638384483527,0.01721801364877662,0.15111720693869296,0.058351945423065876,0.7521778311805347,0.755178348863434,0.746450780241699,0.7641124189286572,0.7521728100172796,"[[12316  4322]
 [ 3928 12724]]",0.19335495,3.116103172302246,0.118662894
9,SEX,PINCP,t-closeness,7,0.55,0.25777684958483404,0.19178349591204236,0.011472564075139524,0.1755021584504875,0.04650989878858236,0.750255331931511,0.754792662065711,0.7416251304045439,0.7684362238770118,0.7502476828003883,"[[12180  4458]
 [ 3856 12796]]",0.14752477,3.086172342300415,0.1023558
9,SEX,PINCP,l-diversity,7,2,0.20140002012592284,0.14263172329340446,0.01707851599526644,0.13176562129085007,0.09166050130011483,0.7149594472814659,0.7266914369653504,0.6982343499197432,0.7575666586596205,0.7149415214202056,"[[11186  5452]
 [ 4037 12615]]",0.036698066,1.9461805820465088,0.032852773
9,SEX,PINCP,k-anonymity,6,6,0.2469224290417797,0.18818299453356058,0.01874509524619905,0.15744687398341817,0.05963388694943428,0.7495944728146591,0.754216299091874,0.7408480074142725,0.7680759067979822,0.7495866972383949,"[[12164  4474]
 [ 3862 12790]]",0.18605927,2.24641489982605,0.11274194
9,SEX,PINCP,t-closeness,8,0.55,0.2505011191750444,0.18672165339608515,0.013248257249043882,0.16595011385716424,0.05183207364292719,0.749864824271553,0.7540247540838331,0.7419917446660078,0.7664544799423493,0.7498578446111555,"[[12200  4438]
 [ 3889 12763]]",0.14802054,2.801832969097998,0.10247441
9,SEX,PINCP,l-diversity,8,2,0.18710697103672058,0.12395310774942614,0.03046669746298447,0.12909960523655034,0.10688823063275688,0.7023430459597477,0.731805017998755,0.6661246612466125,0.8118544319000721,0.702296971930322,"[[ 9862  6776]
 [ 3133 13519]]",0.022661297,1.3348925191260161,0.02025221
9,SEX,PINCP,k-anonymity,7,7,0.24867128114498221,0.18946316279882214,0.01743551850291647,0.1598550189468872,0.05726775202855372,0.7494142385100631,0.7534724274484308,0.7417665541720004,0.7655536872447753,0.7494074482623684,"[[12200  4438]
 [ 3904 12748]]",0.18391754,2.4170727729797363,0.11187867
9,SEX,PINCP,t-closeness,9,0.55,0.245195548659483,0.17932666438116274,0.011448922243167847,0.16197680654832558,0.052052992425618116,0.7505557224391709,0.7545519035232916,0.7429569266589057,0.7665145327888542,0.7505490081903161,"[[12222  4416]
 [ 3888 12764]]",0.14738092,3.3302931785583496,0.1025499
9,SEX,PINCP,l-diversity,9,2,0.19710187361916015,0.13827941826208456,0.016976021062255042,0.12793720711453416,0.09337178125225776,0.713968158606188,0.7258278145695364,0.6972010178117048,0.7569060773480663,0.7139500936085206,"[[11164  5474]
 [ 4048 12604]]",0.036812704,1.5551339105927857,0.032972664
9,SEX,PINCP,k-anonymity,8,8,0.24878902759008664,0.1905342658217294,0.019256966213100024,0.15820589243795002,0.0586342220776932,0.7507359567437669,0.7551490115078194,0.7423134934447152,0.7684362238770118,0.7507285098228671,"[[12196  4442]
 [ 3856 12796]]",0.18251544,2.5328443640561344,0.1115405
9,SEX,PINCP,t-closeness,10,0.55,0.24734172452321218,0.18327287210736132,0.01304753303466133,0.16226316391035614,0.0524691906070498,0.7508861519975969,0.7547538074818867,0.7435180329779176,0.7663343742493394,0.7508796525652275,"[[12236  4402]
 [ 3891 12761]]",0.14796972,3.4326813220977783,0.10266015
9,SEX,PINCP,l-diversity,10,2,0.2047738613765665,0.1441957215564854,0.015835136381504578,0.13772672522177964,0.08955713082044725,0.7139381195554221,0.7264998994801689,0.6962074090383663,0.759548402594283,0.7139189302309076,"[[11119  5519]
 [ 4004 12648]]",0.037020143,1.639572087011269,0.033115875
9,SEX,PINCP,k-anonymity,9,9,0.24854361525233487,0.1914287271697237,0.020156100509583053,0.15729565056840658,0.06005850345472985,0.750015019525383,0.7544553286911365,0.7415893271461717,0.7677756425654576,0.750007547211326,"[[12183  4455]
 [ 3867 12785]]",0.18302119,2.4856937802576002,0.11190358
9,SEX,PINCP,t-closeness,25,0.55,0.26447266103918526,0.19451070653654168,0.01069316806617937,0.18838287658586764,0.04612122388543638,0.7471613097026134,0.7550135343598102,0.7325614233267439,0.7788854191688686,0.7471479626196549,"[[11903  4735]
 [ 3682 12970]]",0.14464939,2.0335798772666336,0.098110944
9,SEX,PINCP,l-diversity,25,2,0.20717810554956612,0.14556346796295727,0.015523526914232089,0.14068859406184336,0.08805979048463441,0.7148392910784019,0.7277680594190015,0.6964707173829519,0.7620105693009849,0.7148194450063045,"[[11108  5530]
 [ 3963 12689]]",0.035911083,1.7942444461378826,0.032152157
9,SEX,PINCP,k-anonymity,10,10,0.2435758915765921,0.186045319685047,0.01840664470822473,0.1534223968911279,0.060937075072579505,0.7485431060378492,0.7521833091565766,0.7417527879955625,0.7629113619985587,0.7485370609728338,"[[12215  4423]
 [ 3948 12704]]",0.18245946,2.374878168106079,0.11163623
9,SEX,PINCP,t-closeness,50,0.55,0.23713412498212538,0.16871015912889742,0.014576143759748028,0.15892226940627227,0.06308457193128669,0.7459897867227395,0.7552107457156091,0.7290409121395037,0.783329329810233,0.7459740770940816,"[[11790  4848]
 [ 3608 13044]]",0.117507614,2.4961770074631016,0.08353079
9,SEX,PINCP,l-diversity,50,2,0.2739675461053409,0.19980809629232388,0.010497996428847078,0.22525905801879742,0.06328685057876449,0.7114148392910784,0.7330721569281209,0.6821448885671441,0.7922171510929618,0.7113808438479594,"[[10491  6147]
 [ 3460 13192]]",0.036096632,1.8589980942360909,0.03227391
9,SEX,PINCP,k-anonymity,25,25,0.26447266103918526,0.19451070653654168,0.01069316806617937,0.18838287658586764,0.04612122388543638,0.7471613097026134,0.7550135343598102,0.7325614233267439,0.7788854191688686,0.7471479626196549,"[[11903  4735]
 [ 3682 12970]]",0.14464939,2.0335798772666336,0.098110944
9,SEX,PINCP,t-closeness,75,0.55,0.24930558715883272,0.17643124430984025,0.010920129653107846,0.17713967944152842,0.05550932880761639,0.7442775608290778,0.754774593115368,0.7252948015279854,0.7867523420610137,0.7442596906843113,"[[11676  4962]
 [ 3551 13101]]",0.11603775,2.56548912127655,0.08231605
9,SEX,PINCP,l-diversity,75,2,0.3247323866625667,0.24531100975466247,0.0027734941617996167,0.26790995173159604,0.021811998552650036,0.736167017122259,0.7496508280363708,0.7134718680483967,0.789694931539755,0.7361444966630137,"[[11357  5281]
 [ 3502 13150]]",0.04530035,2.6373070139643255,0.03996245
9,SEX,PINCP,k-anonymity,50,50,0.23713412498212538,0.16871015912889742,0.014576143759748028,0.15892226940627227,0.06308457193128669,0.7459897867227395,0.7552107457156091,0.7290409121395037,0.783329329810233,0.7459740770940816,"[[11790  4848]
 [ 3608 13044]]",0.117507614,2.4961770074631016,0.08353079
9,SEX,PINCP,t-closeness,100,0.55,0.30091598108999035,0.2253512206797964,0.004356390726445891,0.23733275305743853,0.029491603458201898,0.7389906878942626,0.7493870958437887,0.720961207614185,0.780146528945472,0.7389733726588161,"[[11610  5028]
 [ 3661 12991]]",0.070099585,1.8389624209953352,0.057679288
9,SEX,PINCP,l-diversity,100,2,0.2700407462636082,0.19884707735748552,0.0025916834129944277,0.20194216583581712,0.038929861059935345,0.7369480324421748,0.7423426604289876,0.7277184886068647,0.7575666586596205,0.7369393576986045,"[[11918  4720]
 [ 4037 12615]]",0.045220364,1.8918168530051718,0.039947454
10,SEX,PINCP,t-closeness,1,0.45,0.20772628586006558,0.10709848548284995,-0.002651451437272634,0.1201703485449172,0.034219758055022975,0.8063082006608591,0.8090612970091797,0.7935521347661922,0.8251887647236484,0.806409739397976,"[[13181  3554]
 [ 2894 13661]]",4.2187543,0.8563937050966199,0.2258104
9,SEX,PINCP,k-anonymity,75,75,0.24930558715883272,0.17643124430984025,0.010920129653107846,0.17713967944152842,0.05550932880761639,0.7442775608290778,0.754774593115368,0.7252948015279854,0.7867523420610137,0.7442596906843113,"[[11676  4962]
 [ 3551 13101]]",0.11603775,2.56548912127655,0.08231605
10,SEX,PINCP,l-diversity,1,2,0.20772628586006558,0.10709848548284995,-0.002651451437272634,0.1201703485449172,0.034219758055022975,0.8063082006608591,0.8090612970091797,0.7935521347661922,0.8251887647236484,0.806409739397976,"[[13181  3554]
 [ 2894 13661]]",4.2187543,0.8563937050966199,0.2258104
9,SEX,PINCP,k-anonymity,100,100,0.30091598108999035,0.2253512206797964,0.004356390726445891,0.23733275305743853,0.029491603458201898,0.7389906878942626,0.7493870958437887,0.720961207614185,0.780146528945472,0.7389733726588161,"[[11610  5028]
 [ 3661 12991]]",0.070099585,1.8389624209953352,0.057679288
10,SEX,PINCP,t-closeness,2,0.45,0.12035474514826366,0.1276767084047914,-0.056187180025298544,0.059881058138501364,0.12880126517591983,0.5951036347251427,0.437695548788119,0.7073894282632147,0.3168831168831169,0.5936073785789949,"[[14565  2170]
 [11309  5246]]",0.0056599434,0.6664974093437195,0.005197389
10,SEX,PINCP,l-diversity,2,2,0.07910530879903921,0.12149908667889253,0.1133222958172353,-0.056506469220684474,0.21646180772127943,0.6551216581556023,0.681393090051339,0.6302361396303902,0.7415886439142253,0.6555866733165391,"[[ 9532  7203]
 [ 4278 12277]]",0.012536661,1.0376491726046313,0.011513521
10,SEX,PINCP,k-anonymity,1,1,0.20772628586006558,0.10709848548284995,-0.002651451437272634,0.1201703485449172,0.034219758055022975,0.8063082006608591,0.8090612970091797,0.7935521347661922,0.8251887647236484,0.806409739397976,"[[13181  3554]
 [ 2894 13661]]",4.2187543,0.8563937050966199,0.2258104
10,SEX,PINCP,t-closeness,3,0.45,0.013925175760965414,0.01663505785148267,0.12345591656400451,-0.016474433859283932,0.16734388792280436,0.543015920696906,0.6581425136513787,0.5240105918557217,0.8845665961945032,0.5448527632899615,"[[ 3433 13302]
 [ 1911 14644]]",0.0015437879,0.7841366529464722,0.0014854618
10,SEX,PINCP,l-diversity,3,2,0.013925175760965414,0.01663505785148267,0.12345591656400451,-0.016474433859283932,0.16734388792280436,0.543015920696906,0.6581425136513787,0.5240105918557217,0.8845665961945032,0.5448527632899615,"[[ 3433 13302]
 [ 1911 14644]]",0.0015437879,0.7841366529464722,0.0014854618
10,SEX,PINCP,k-anonymity,2,2,0.2394485196836717,0.1782042570799165,0.021289682157378365,0.14194427926831077,0.06068674806077701,0.7648843496545509,0.7688491184548596,0.7521668785392349,0.786288130474177,0.764999458126243,"[[12446  4289]
 [ 3538 13017]]",0.25063446,2.861102554072614,0.13987757
10,SEX,PINCP,t-closeness,4,0.45,0.1190032924206626,0.12668806733668403,-0.056925422948555626,0.05801181757117092,0.12831594380796507,0.5952838690297386,0.43497588592996433,0.7113854595336077,0.31325883418906675,0.5937671523798635,"[[14631  2104]
 [11369  5186]]",0.005063141,0.5854332128078416,0.0046371617
10,SEX,PINCP,l-diversity,4,2,0.4924403820506398,0.5785494504838908,0.07929176271079152,0.32608268133446167,0.056331702205734246,0.67104235506158,0.628540415861063,0.7167723967197895,0.5596496526729084,0.670443290632839,"[[13074  3661]
 [ 7290  9265]]",0.014092226,1.6374337245052204,0.013009885
10,SEX,PINCP,k-anonymity,3,3,0.23823061306051974,0.18238882954911795,0.020362244097629656,0.13795114302141703,0.06040271659558516,0.7610693902072695,0.7614563339731286,0.7561498600273989,0.7668378133494412,0.7611004125008335,"[[12641  4094]
 [ 3860 12695]]",0.24750935,3.205838918685913,0.13844313
10,SEX,PINCP,t-closeness,5,0.45,0.018708772052248857,-0.03778973948242503,0.006649386680257385,-0.04677862368018548,0.15684066476728742,0.6899969960949234,0.6902575184584909,0.6859750641293325,0.6945937783147086,0.6900217173617164,"[[11471  5264]
 [ 5056 11499]]",0.020613482,1.2326217586060937,0.018440938
10,SEX,PINCP,l-diversity,5,2,0.2126060781646275,0.16285091697524412,0.035520580420995373,0.14037086568445184,0.10763019227589177,0.7052568338840493,0.7279130386556486,0.6728353924232326,0.7928118393234672,0.7057277003608671,"[[10353  6382]
 [ 3430 13125]]",0.022552274,1.5141219708702316,0.020287232
10,SEX,PINCP,k-anonymity,4,4,0.2535406497735473,0.199601517990178,0.01974593866218166,0.15297776209729685,0.051769218892887214,0.7598678281766296,0.7592168674698795,0.75716431360769,0.761280579885231,0.7598754258852507,"[[12693  4042]
 [ 3952 12603]]",0.19750953,3.0863125324249268,0.11976683
10,SEX,PINCP,t-closeness,6,0.45,0.017649451428130347,-0.038100713973567846,0.00792673231371921,-0.048520731990156274,0.15795380298815942,0.6898468008410934,0.6906552416334601,0.6851741766734039,0.6962247055270311,0.6898811008961716,"[[11439  5296]
 [ 5029 11526]]",0.02041426,1.2290045648180983,0.018269585
10,SEX,PINCP,l-diversity,6,2,0.49438240597194116,0.5792287150798232,0.07956357792695823,0.329109609532107,0.05852035288655,0.671372784620006,0.6308294526557333,0.714657083874914,0.5646028390214437,0.6707985811480089,"[[13003  3732]
 [ 7208  9347]]",0.014601696,1.3540353775024414,0.013494187
10,SEX,PINCP,k-anonymity,5,5,0.25348995519782797,0.19910080538025288,0.01912731150340574,0.15280858997422403,0.05038544189353722,0.7607389606488435,0.7597357545775392,0.7587973005543505,0.760676532769556,0.7607386249148049,"[[12732  4003]
 [ 3962 12593]]",0.19308968,3.145355701446533,0.118219934
10,SEX,PINCP,t-closeness,7,0.45,0.1206197109189737,0.1279222706528504,-0.05583584036056055,0.060534426512578746,0.1299700258181512,0.5945328927605887,0.4382854764877237,0.7044816053511705,0.3180912111144669,0.5930462031072783,"[[14526  2209]
 [11289  5266]]",0.0060632247,1.0184299945831299,0.0055562165
10,SEX,PINCP,l-diversity,7,2,0.49438240597194116,0.5792287150798232,0.07956357792695823,0.329109609532107,0.05852035288655,0.671372784620006,0.6308294526557333,0.714657083874914,0.5646028390214437,0.6707985811480089,"[[13003  3732]
 [ 7208  9347]]",0.014991556,1.6043142080307007,0.013865672
10,SEX,PINCP,k-anonymity,6,6,0.27232221255343797,0.2238609374064493,0.022869336419937936,0.1695568037573282,0.04706193321314722,0.756533493541604,0.7557042529463183,0.7541812056310914,0.7572334642102084,0.7565372579491436,"[[12649  4086]
 [ 4019 12536]]",0.1826651,3.2729527864859365,0.111456335
10,SEX,PINCP,t-closeness,8,0.45,0.1206197109189737,0.1279222706528504,-0.05583584036056055,0.060534426512578746,0.1299700258181512,0.5945328927605887,0.4382854764877237,0.7044816053511705,0.3180912111144669,0.5930462031072783,"[[14526  2209]
 [11289  5266]]",0.006075508,1.025333046913147,0.005580213
10,SEX,PINCP,l-diversity,8,2,0.20930021899130907,0.15805100066882416,0.03500268423040964,0.13849764680911342,0.1078946496723302,0.7049864824271553,0.7283339326712954,0.6718207797509695,0.7952280277861673,0.7054717969824176,"[[10304  6431]
 [ 3390 13165]]",0.022121046,1.3240257128807553,0.019887647
10,SEX,PINCP,k-anonymity,7,7,0.26709166643955734,0.21583984099924347,0.020968835905571304,0.16649321725971136,0.047741292294142146,0.756924001201562,0.7564118001204094,0.7539153915391539,0.7589247961340985,0.7569347613774765,"[[12634  4101]
 [ 3991 12564]]",0.18659976,3.2873828411102295,0.112747036
10,SEX,PINCP,t-closeness,9,0.45,0.017899170492374883,-0.03742624343453915,0.010172496955142996,-0.048553802579633265,0.15828273400693182,0.6896365274857315,0.6922985287986182,0.682782118310521,0.7020839625490788,0.689703469174151,"[[11335  5400]
 [ 4932 11623]]",0.02106324,1.3115604452588705,0.018803015
10,SEX,PINCP,l-diversity,9,2,0.20936306464239002,0.15774801627252055,0.03468845597500492,0.13881984635803407,0.10755297856475277,0.7051366776809853,0.7284647302904564,0.6719571319214085,0.7953488372093023,0.7056218342007073,"[[10307  6428]
 [ 3388 13167]]",0.022643913,1.4825496196116883,0.020335592
10,SEX,PINCP,k-anonymity,8,8,0.2687409000741274,0.2187915951020506,0.020403998953618774,0.1672579637914369,0.04550787088238428,0.7565034544908381,0.7547500907660656,0.7560768624598412,0.7534279673814558,0.7564869146736977,"[[12711  4024]
 [ 4082 12473]]",0.183604,3.211896845857724,0.11207186
10,SEX,PINCP,l-diversity,10,2,0.489084602209378,0.5739632425807708,0.07830291109098664,0.32398748733885396,0.058437900192675585,0.6706518474016221,0.628313783985355,0.7159854747740091,0.5597704620960435,0.6700555328107943,"[[13059  3676]
 [ 7288  9267]]",0.01489491,1.6683310270309448,0.013766158
10,SEX,PINCP,k-anonymity,9,9,0.27776172823240447,0.22739788605528166,0.020237442427770924,0.1776534417485436,0.04156748236150554,0.7556623610693902,0.754600856815302,0.753782171056597,0.7554213228631833,0.755661064777872,"[[12650  4085]
 [ 4049 12506]]",0.18078433,2.970832725106411,0.11089002
10,SEX,PINCP,t-closeness,50,0.45,0.021730621537341288,-0.029554401998930002,-0.004836352210144668,-0.05525213040563809,0.16286804804346322,0.7007810153199159,0.6812173968700995,0.7244078410019058,0.6428873452129266,0.7004696660334129,"[[12686  4049]
 [ 5912 10643]]",0.031081514,1.0867543377521083,0.027719716
10,SEX,PINCP,k-anonymity,10,10,0.27599365274112925,0.22566446161356024,0.02155112556279004,0.17567461687881222,0.04465640690128536,0.7557825172724542,0.7556210171936997,0.7520493029378328,0.759226819691936,0.7558010405600403,"[[12591  4144]
 [ 3986 12569]]",0.18342347,2.8325490951538086,0.11168215
10,SEX,PINCP,l-diversity,50,2,0.20198976318190603,0.1555001362577506,0.023694105125664944,0.11915343515178561,0.09998603238031012,0.7164914388705317,0.7229983564216952,0.7031455157846663,0.7440048323769254,0.7166394045362369,"[[11535  5200]
 [ 4238 12317]]",0.0349471,1.1905395984649658,0.03136097
10,SEX,PINCP,t-closeness,75,0.45,0.16825549933079392,0.130472389321739,0.026507686625617977,0.07403528490124767,0.1166068942308327,0.7187143286272154,0.7184944684944685,0.7151834340774433,0.721836303231652,0.7187311184517985,"[[11976  4759]
 [ 4605 11950]]",0.03464693,1.1300802061805386,0.031044338
10,SEX,PINCP,k-anonymity,25,25,0.28261121517639226,0.22732767975529422,0.016503930496774677,0.18960493000029627,0.038497995958609144,0.7522679483328327,0.7529580924422611,0.7468504872830996,0.7591664149803685,0.7523050479443223,"[[12475  4260]
 [ 3987 12568]]",0.14882644,2.8623945713043213,0.099475786
10,SEX,PINCP,l-diversity,75,2,0.16825549933079392,0.130472389321739,0.026507686625617977,0.07403528490124767,0.1166068942308327,0.7187143286272154,0.7184944684944685,0.7151834340774433,0.721836303231652,0.7187311184517985,"[[11976  4759]
 [ 4605 11950]]",0.03464693,1.1300802061805386,0.031044338
10,SEX,PINCP,t-closeness,100,0.45,0.15908003427297596,0.12138285743263122,0.028141673553722546,0.06479889783218956,0.12167083344337148,0.7179333133072995,0.7189464232265789,0.7125482052803322,0.7254605859257022,0.7179737946061138,"[[11890  4845]
 [ 4545 12010]]",0.034361765,1.0809319744503108,0.03081587
10,SEX,PINCP,t-closeness,1,0.5,0.20772628586006558,0.10709848548284995,-0.002651451437272634,0.1201703485449172,0.034219758055022975,0.8063082006608591,0.8090612970091797,0.7935521347661922,0.8251887647236484,0.806409739397976,"[[13181  3554]
 [ 2894 13661]]",4.2187543,0.8563937050966199,0.2258104
10,SEX,PINCP,k-anonymity,50,50,0.23684026965897892,0.17590822342691548,0.014376349528807286,0.14853154720130807,0.06117830812413483,0.749774707119255,0.7520538159304679,0.7413297341705299,0.7630927212322561,0.7498463307386258,"[[12327  4408]
 [ 3922 12633]]",0.11305312,2.636256385407535,0.08074476
10,SEX,PINCP,l-diversity,100,2,0.24473807807366804,0.19054906014112416,0.009803321247642383,0.15736961160603513,0.055398522574925835,0.7388404926404326,0.73527799768589,0.7413274390618284,0.7293264874660224,0.7387893267924674,"[[12522  4213]
 [ 4481 12074]]",0.04605708,2.2901105236477837,0.04075195
11,SEX,PINCP,l-diversity,1,2,0.20232186744504876,0.09605781833015237,-0.007016206929974955,0.11280484210368799,0.03817066970629501,0.8078702313006909,0.8075812274368231,0.7947655139744197,0.8208170254403131,0.8080941898957381,"[[13472  3466]
 [ 2930 13422]]",4.202351,0.6120757579803466,0.22556077
10,SEX,PINCP,k-anonymity,75,75,0.26228049154687294,0.20701675213937454,0.01461956632117678,0.17417023778882226,0.05217121873432429,0.742925803544608,0.7437724550898204,0.7373701395072721,0.7502869223799457,0.7429653912766176,"[[12311  4424]
 [ 4134 12421]]",0.07086963,2.2239484180311515,0.05875042
10,SEX,PINCP,t-closeness,2,0.5,0.078822890323063,0.12119770030155685,0.11325945016615435,-0.05680316419863052,0.21652842079494183,0.6551516972063682,0.6813589430442989,0.630308632465465,0.7414074297795228,0.655615576258151,"[[ 9536  7199]
 [ 4281 12274]]",0.013270608,1.037907448492306,0.012209298
10,SEX,PINCP,k-anonymity,100,100,0.26039666982999665,0.20530889600113866,0.014546891318062416,0.17236815106066608,0.05323157556051561,0.7423851006308201,0.7431104720824347,0.7370610256105532,0.7492600422832981,0.7424220737260531,"[[12310  4425]
 [ 4151 12404]]",0.0715123,2.4171198909298988,0.059085246
10,SEX,PINCP,t-closeness,3,0.5,0.07811800499478638,0.12030153126438892,0.1124591354995923,-0.05704885003462723,0.21656204537076185,0.6546710723941124,0.6804536357571714,0.6302456104217085,0.7393536695862277,0.6551264912018381,"[[ 9554  7181]
 [ 4315 12240]]",0.013596644,1.3792487382888794,0.012486583
11,SEX,PINCP,k-anonymity,1,1,0.20232186744504876,0.09605781833015237,-0.007016206929974955,0.11280484210368799,0.03817066970629501,0.8078702313006909,0.8075812274368231,0.7947655139744197,0.8208170254403131,0.8080941898957381,"[[13472  3466]
 [ 2930 13422]]",4.202351,0.6120757579803466,0.22556077
10,SEX,PINCP,t-closeness,4,0.5,0.07753803706089557,0.119499432277128,0.11202451757193044,-0.057536633996126185,0.2165980383168754,0.6548212676479424,0.6803171512032271,0.6305827746260959,0.7385684083358502,0.655271655616984,"[[ 9572  7163]
 [ 4328 12227]]",0.013241911,1.0644346749450628,0.012166426
11,SEX,PINCP,k-anonymity,2,2,0.22814206250850827,0.16309330520901277,0.018208151097623748,0.12795214556284845,0.06916787798553758,0.7665965755482127,0.7672398298484213,0.7519671168526131,0.7831457925636007,0.7668828502314993,"[[12714  4224]
 [ 3546 12806]]",0.25008443,2.693277359008789,0.13972245
10,SEX,PINCP,t-closeness,5,0.5,0.21834828581018823,0.17225664355078962,0.024760933378488947,0.1353829788366745,0.09467237758324432,0.7173625713427456,0.7248106226784826,0.7025969607620776,0.7484747810329205,0.7175298912633978,"[[11490  5245]
 [ 4164 12391]]",0.036874786,1.6552112652071156,0.033057336
11,SEX,PINCP,k-anonymity,3,3,0.2209557583774227,0.1597886165497865,0.01665173009088139,0.11989691807385111,0.07228566371984957,0.7619405226794833,0.7596518363509538,0.7535046026111546,0.7659001956947162,0.7620090186172247,"[[12841  4097]
 [ 3828 12524]]",0.2392294,3.335243456860641,0.13633037
11,SEX,PINCP,l-diversity,5,2,0.4769697694004078,0.5589273403810162,0.06812717200259688,0.3138479558310685,0.05709397543083561,0.6729648543106038,0.6240287322581759,0.7167790559301864,0.5525318003913894,0.670881557298068,"[[13368  3570]
 [ 7317  9035]]",0.015364656,1.2208037376403809,0.014108018
10,SEX,PINCP,t-closeness,6,0.5,0.17230931505487562,0.13248003381834272,0.02484951327131768,0.08087939239923858,0.11339785899359567,0.7177230399519375,0.7182055357303505,0.7131372081943783,0.7233464210208397,0.7177532822164254,"[[11918  4817]
 [ 4580 11975]]",0.036034845,1.5792673646375177,0.032327384
11,SEX,PINCP,k-anonymity,4,4,0.235752372079091,0.17987965084637803,0.017245633998699716,0.13228150937270222,0.06587117337104531,0.7593271252628417,0.7549847094801223,0.7550770736481527,0.7548923679060665,0.7592504111345186,"[[12934  4004]
 [ 4008 12344]]",0.18733114,2.8488576412200928,0.11594861
11,SEX,PINCP,l-diversity,6,2,0.47228923281103646,0.5525296087921272,0.06929573887089602,0.3107001417746339,0.07098340831035654,0.6725743466506459,0.6270188885847249,0.7117775015537601,0.56029843444227,0.6706321549941897,"[[13228  3710]
 [ 7190  9162]]",0.01378726,1.3235464096069336,0.012644574
10,SEX,PINCP,t-closeness,7,0.5,0.23295011011478078,0.1851221877263195,0.02451485240406992,0.15232407545857884,0.08905718719563727,0.7174226494442776,0.7265804388896963,0.7002240896358544,0.7549984898822109,0.7176247304505168,"[[11384  5351]
 [ 4056 12499]]",0.03645382,2.4688525199890137,0.03263874
11,SEX,PINCP,k-anonymity,5,5,0.2467635958747047,0.19525605808060953,0.019981913509502736,0.140076676882391,0.06312432092502562,0.7588765395013518,0.7540521494009866,0.7556033159349095,0.7525073385518591,0.7587663626281553,"[[12958  3980]
 [ 4047 12305]]",0.1900475,3.0147433280944824,0.117230214
