SEED,dataset,protected_att,target,method,anon_parameter,supp_level,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM
23,ACSIncome_26000,SEX,PINCP,k-anonymity,10,40,0.29575978121849833,0.44104061159626895,-0.06528819950402853,0.14556311950912246,0.17352846986042614,0.7723319066685075,0.5682115737103954,0.6652360515021459,0.49588665447897623,0.6939373925213872,"[[9018 1092]
 [2206 2170]]"
24,ACSIncome_26000,SEX,PINCP,k-anonymity,10,50,0.29258435959680296,0.4458456435080874,-0.05436290034958424,0.13211226004234317,0.20054843230596386,0.77462792345854,0.581893313298272,0.6823788546255507,0.5072036673215455,0.7007658377645395,"[[6102  721]
 [1505 1549]]"
25,ACSIncome_26000,SEX,PINCP,k-anonymity,10,10,0.28241490486551274,0.4421154425801266,-0.07176011050589826,0.13927115288122657,0.12049034486367682,0.7822874097296086,0.5582187890491878,0.6755567775639263,0.47560975609756095,0.6913372085205455,"[[11517  1180]
 [ 2709  2457]]"
26,ACSIncome_26000,SEX,PINCP,k-anonymity,10,20,0.2875790271742216,0.4600147361073409,-0.06771417062192209,0.14787681564326682,0.08264082475491974,0.7763905984408885,0.5442599450483813,0.6715801886792453,0.4575215906808596,0.682659156538907,"[[10968  1114]
 [ 2701  2278]]"
27,ACSIncome_26000,SEX,PINCP,k-anonymity,10,30,0.27677999221723765,0.3994271019823573,-0.06553389110750274,0.13720409421007485,0.15287923220474542,0.7724951697488269,0.571873782625633,0.6606660666066607,0.5041208791208791,0.6962030709314392,"[[8993 1131]
 [2166 2202]]"
28,ACSIncome_26000,SEX,PINCP,k-anonymity,10,40,0.2942664800300404,0.40382267228888197,-0.07223288316014331,0.15366980934341473,0.13221587336682028,0.7672081497797357,0.5767209011264081,0.663594470046083,0.5099601593625498,0.6966384213396165,"[[8842 1168]
 [2214 2304]]"
29,ACSIncome_26000,SEX,PINCP,k-anonymity,10,50,0.3042738556995227,0.4383006360178385,-0.07500050444465878,0.1491352115368858,0.16239578538182187,0.7785526581766727,0.585116455216815,0.6773345024112232,0.515,0.7041202494923122,"[[6158  736]
 [1455 1545]]"
30,ACSIncome_26000,SEX,PINCP,k-anonymity,10,10,0.27358229841355725,0.4436550468570436,-0.0699920449680943,0.1340361410743912,0.1637572684287223,0.7795650711803609,0.5414480587618048,0.6604095563139932,0.4588026081802015,0.6826913439930817,"[[11587  1194]
 [ 2739  2322]]"
31,ACSIncome_26000,SEX,PINCP,k-anonymity,10,20,0.28690025752162174,0.4593811442163589,-0.07028637045978825,0.14343573339837368,0.09454231964218651,0.7814021707245526,0.5528084493518963,0.6785503830288745,0.466383151073309,0.6881349966979661,"[[11016  1091]
 [ 2635  2303]]"
32,ACSIncome_26000,SEX,PINCP,k-anonymity,10,30,0.2844713420629651,0.40947972421874423,-0.0696197204050607,0.1381455181617324,0.1690369883577839,0.7722909040679605,0.5722070844686649,0.669602186456119,0.49954689623923876,0.6957247645627391,"[[8977 1088]
 [2209 2205]]"
