SEED,protected_att,target,method,anon_parameter,threshold_target,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
28,race,v_decile_score,k-anonymity,10.0,2,-0.2090550772741416,-0.053357486928239,-0.0104835005260272,-0.0846320346320346,-0.0836261186609214,0.8172348484848485,0.852559205500382,0.8705148205928237,0.8353293413173652,0.8107059077720846,"[[305  83]
 [110 558]]",0.40161818,2.520334959030152,0.16413577
29,race,v_decile_score,k-anonymity,10.0,2,-0.2129518757104964,-0.0909688013136289,-0.0155134520651761,-0.1040402957882327,-0.0742042373732302,0.8001893939393939,0.8299758259468171,0.8346839546191248,0.8253205128205128,0.7946047008547008,"[[330 102]
 [109 515]]",0.38048685,2.745544672012329,0.16542585
30,race,v_decile_score,k-anonymity,10.0,2,-0.2940069241370038,-0.0856768965560631,0.0130527825395224,-0.1661364439731354,-0.0721335767775396,0.8172348484848485,0.8442292171105731,0.8531810766721044,0.8354632587859425,0.8130804666022735,"[[340  90]
 [103 523]]",0.38902682,2.571516169653745,0.16492167
31,race,v_decile_score,k-anonymity,10.0,2,-0.3277777777777778,-0.1340314543755838,0.0222222222222222,-0.2104172065301892,-0.0013524857755806,0.821969696969697,0.8459016393442623,0.8672268907563025,0.8256,0.8211526682134571,"[[352  79]
 [109 516]]",0.39563364,2.65461802482605,0.1656813
32,race,v_decile_score,k-anonymity,10.0,2,-0.2651637486277786,-0.0487005159361589,0.0426709328857299,-0.1887288497404669,-0.0234888940484482,0.8191287878787878,0.846832397754611,0.8585365853658536,0.8354430379746836,0.8151271793647002,"[[337  87]
 [104 528]]",0.37621856,2.3726458787401663,0.16814339
33,race,v_decile_score,k-anonymity,10.0,2,-0.261349511689849,-0.1254503024673177,-0.027892867712341,-0.0982205408434916,-0.0749069643806485,0.8191287878787878,0.8455941794664511,0.8745819397993311,0.8184663536776213,0.8193051192848538,"[[342  75]
 [116 523]]",0.40631944,2.9502032404188654,0.16763005
34,race,v_decile_score,k-anonymity,10.0,2,-0.2676137676137676,-0.1285714285714285,-0.0175098175098175,-0.1450054684651841,-0.0414361001317522,0.8238636363636364,0.8526148969889065,0.8608,0.8445839874411303,0.8184733779687752,"[[332  87]
 [ 99 538]]",0.36613345,2.662869691848755,0.16314799
35,race,v_decile_score,k-anonymity,10.0,2,-0.2800085160740898,-0.1092653402871676,-0.0126889503938684,-0.1293756123630533,-0.0703996753905457,0.8314393939393939,0.85828025477707,0.8637820512820513,0.8528481012658228,0.8261882015763076,"[[339  85]
 [ 93 539]]",0.35911825,2.1285645961761475,0.15628636
36,race,v_decile_score,k-anonymity,10.0,2,-0.250647037074384,-0.0542645210576899,0.0264640964449374,-0.1682778298271016,-0.0440072832853523,0.8162878787878788,0.8440514469453376,0.8426966292134831,0.8454106280193237,0.8100616358487424,"[[337  98]
 [ 96 525]]",0.38518095,2.416159296667178,0.16221668
37,race,v_decile_score,k-anonymity,10.0,2,-0.2080592105263158,-0.0335150773339267,0.0166823308270676,-0.0965633961731935,-0.0678871651594246,0.8162878787878788,0.8440514469453376,0.8677685950413223,0.8215962441314554,0.8148748606748404,"[[337  80]
 [114 525]]",0.39446104,3.5160516095022736,0.16653919
38,race,v_decile_score,k-anonymity,10.0,2,-0.2582051044083527,-0.1297394429469901,-0.0124955916473318,-0.1681862182301163,-0.0220364741641336,0.8125,0.8423566878980892,0.8504823151125402,0.8343848580441641,0.8070028555623665,"[[329  93]
 [105 529]]",0.39292604,2.457627773284912,0.16827184
39,race,v_decile_score,k-anonymity,10.0,2,-0.2368823000898472,-0.0210526315789474,0.0228661275831086,-0.1458937198067633,-0.0670609685596123,0.8267045454545454,0.8589051657671549,0.8556067588325653,0.8622291021671826,0.8164804047421279,"[[316  94]
 [ 89 557]]",0.42591703,2.64392339483096,0.16990986
0,race,v_decile_score,l-diversity,2.0,2,-0.2576718479114496,-0.0615288220551378,-0.0053862225317468,-0.2745495861061516,-0.0942767391970579,0.7566287878787878,0.8139029688631426,0.728923476005188,0.921311475409836,0.726350804969492,"[[237 209]
 [ 48 562]]",0.20034176,1.9206838607788088,0.09419962
1,race,v_decile_score,l-diversity,2.0,2,-0.8009153318077803,-0.7602040816326531,-0.1190855554282208,-0.8340248962655602,-0.1463613911945481,0.6373106060606061,0.7113790504898266,0.6685552407932012,0.7600644122383253,0.6110666888777834,"[[201 234]
 [149 472]]",0.019569013,0.2229033857583999,0.014918892
2,race,v_decile_score,l-diversity,2.0,2,-0.1943299197588331,-0.0407657553824166,-0.051247949638693,-0.1412248839027082,-0.151088534107402,0.7651515151515151,0.8220946915351507,0.7549407114624506,0.9023622047244094,0.7302784895356014,"[[235 186]
 [ 62 573]]",0.10140011,1.7870570421218872,0.07949576
3,race,v_decile_score,l-diversity,2.0,2,-0.8066825775656324,-0.7892156862745098,-0.1907959071273084,-0.8232558139534883,-0.1849913754675659,0.6401515151515151,0.7242380261248186,0.6949860724233984,0.7560606060606061,0.6015151515151516,"[[177 219]
 [161 499]]",0.02656454,0.2467264289241668,0.019469101
4,race,v_decile_score,l-diversity,2.0,2,-0.7658536585365854,-0.7172774869109948,-0.1130559540889527,-0.8082191780821918,-0.1139705882352941,0.6325757575757576,0.7167883211678832,0.6617250673854448,0.7818471337579618,0.5976992678135603,"[[177 251]
 [137 491]]",0.019939318,0.2094510817515559,0.014604825
5,race,v_decile_score,l-diversity,2.0,2,-0.7897196261682243,-0.7892156862745098,-0.2089112447169474,-0.7901785714285714,-0.2451521585279546,0.6382575757575758,0.7223837209302325,0.692200557103064,0.7553191489361702,0.6000213835133112,"[[177 221]
 [161 497]]",0.02035873,0.1642845124006271,0.014834623
6,race,v_decile_score,l-diversity,2.0,2,-0.1808367071524966,0.0074212088675551,0.0128818549871181,-0.2218385512584407,-0.0750218722659668,0.7755681818181818,0.8350730688935282,0.7712082262210797,0.9104704097116844,0.7310538446543308,"[[219 178]
 [ 59 600]]",0.20459443,2.0015015602111816,0.09583625
7,race,v_decile_score,l-diversity,2.0,2,-0.172879285733019,0.007024369157616,-0.0206442040741393,-0.1788583509513742,-0.133495163485233,0.759469696969697,0.8238557558945908,0.7634961439588689,0.8945783132530121,0.7125952790754856,"[[208 184]
 [ 70 594]]",0.20808601,1.981489896774292,0.09902103
8,race,v_decile_score,l-diversity,2.0,2,-0.1407320414954003,0.0240595994137762,-0.0207592138440813,-0.1172413793103448,-0.1422957847106453,0.7509469696969697,0.8114695340501792,0.7476882430647291,0.8871473354231975,0.7151047681900676,"[[227 191]
 [ 72 566]]",0.08885409,2.076587915420532,0.068928316
9,race,v_decile_score,l-diversity,2.0,2,-0.2084191801488386,-0.0123073410206644,-0.0247801758593125,-0.2098203237142998,-0.1333958461004585,0.7679924242424242,0.8292682926829268,0.7589285714285714,0.913978494623656,0.7236559139784946,"[[216 189]
 [ 56 595]]",0.09008922,2.020179748535156,0.0717514
10,race,v_decile_score,l-diversity,2.0,2,-0.828009828009828,-0.8031914893617021,-0.1531670345229666,-0.8493150684931507,-0.172507153863086,0.6420454545454546,0.7224669603524229,0.6842837273991655,0.7651632970451011,0.6077632465855046,"[[186 227]
 [151 492]]",0.021426328,0.2104790644601609,0.01676755
11,race,v_decile_score,l-diversity,2.0,2,-0.8081534772182254,-0.7712765957446809,-0.1531957532565496,-0.8384279475982532,-0.1792449139280125,0.65625,0.734065934065934,0.6968011126564673,0.7755417956656346,0.621917239296232,"[[192 218]
 [145 501]]",0.02359984,0.186489815857609,0.018470068
12,race,v_decile_score,l-diversity,2.0,2,-0.2554913982975176,-0.0589308375634517,-0.0123072801952497,-0.2617604617604617,-0.0992509810476712,0.7736742424242424,0.8298932384341637,0.7671052631578947,0.903875968992248,0.7366095173428393,"[[234 177]
 [ 62 583]]",0.22185831,1.9947454929351809,0.101124816
13,race,v_decile_score,l-diversity,2.0,2,-0.8181818181818181,-0.7925531914893618,-0.1393334433261838,-0.8391304347826087,-0.1811994720343177,0.6392045454545454,0.7167286245353159,0.6750700280112045,0.7638668779714739,0.6089922625151487,"[[193 232]
 [149 482]]",0.02172547,0.1744449946597565,0.016483516
14,race,v_decile_score,l-diversity,2.0,2,-0.8048780487804879,-0.7795698924731183,-0.167046741674847,-0.8258928571428572,-0.205766253869969,0.6534090909090909,0.7340116279069767,0.6955922865013774,0.7769230769230769,0.6162940507768094,"[[185 221]
 [145 505]]",0.0256293,0.2273740080073894,0.01839834
15,race,v_decile_score,l-diversity,2.0,2,-0.2276581816821591,-0.1069070564109858,-0.0883423420053491,-0.1291413116970926,-0.2111224560431953,0.7395833333333334,0.7997086671522214,0.7530864197530864,0.8524844720496895,0.7077956340830971,"[[232 180]
 [ 95 549]]",0.09246126,2.185185670852661,0.07375834
16,race,v_decile_score,l-diversity,2.0,2,-0.2019169329073482,0.0092063492063492,-0.0109592094509249,-0.2015041493775933,-0.1399981469470953,0.7623106060606061,0.8205861329521087,0.7552631578947369,0.8982785602503912,0.7261176973913827,"[[231 186]
 [ 65 574]]",0.0820912,1.972624897956848,0.06592178
17,race,v_decile_score,l-diversity,2.0,2,-0.1852650494159927,6.105006105006083e-05,-0.0473045822102425,-0.133195211786372,-0.178382029025549,0.7642045454545454,0.8220157255182273,0.7526178010471204,0.905511811023622,0.7282903473170367,"[[232 189]
 [ 60 575]]",0.08085899,2.0976133346557617,0.061881453
18,race,v_decile_score,l-diversity,2.0,2,-0.81,-0.7894736842105263,-0.1524999999999999,-0.8285714285714285,-0.1611842105263158,0.6297348484848485,0.7152221412964311,0.6707650273224044,0.765990639625585,0.59263387402966,"[[174 241]
 [150 491]]",0.025696743,0.1981566846370697,0.019278903
19,race,v_decile_score,l-diversity,2.0,2,-0.1464202167968107,-0.0035677879714576,-0.0399327863991301,-0.0907054871220604,-0.1438276530263308,0.7689393939393939,0.8254649499284692,0.7713903743315508,0.8876923076923077,0.7332550208412277,"[[235 171]
 [ 73 577]]",0.22353804,2.4747588634490967,0.099718995
20,race,v_decile_score,l-diversity,2.0,2,-0.2083176878875803,-0.0321168058354929,-0.0122774079763327,-0.2198683669271904,-0.116539593630745,0.7433712121212122,0.806566738044254,0.7395287958115183,0.8869701726844584,0.7060149192777901,"[[220 199]
 [ 72 565]]",0.20851874,1.953773498535156,0.103237025
21,race,v_decile_score,l-diversity,2.0,2,-0.2512362057528795,-0.0704545454545454,-0.0254326720135078,-0.2365403788634097,-0.1280862938363877,0.7509469696969697,0.8087272727272727,0.7325428194993412,0.9025974025974026,0.7206168831168831,"[[237 203]
 [ 60 556]]",0.19680184,2.1580498218536377,0.09363006
22,race,v_decile_score,l-diversity,2.0,2,-0.220444669325555,-0.0278460278460278,-0.0399130900648848,-0.1837678152624932,-0.1457274376621234,0.7784090909090909,0.833570412517781,0.7561290322580645,0.9286846275752774,0.7419893726111682,"[[236 189]
 [ 45 586]]",0.21564594,1.9935765266418457,0.098206505
23,race,v_decile_score,l-diversity,2.0,2,-0.1795304257374248,-0.0105663185908567,-0.0186640909428634,-0.1808800075053945,-0.1168200861509412,0.7575757575757576,0.8189533239038189,0.7490297542043984,0.9032761310452418,0.7179031257635848,"[[221 194]
 [ 62 579]]",0.20730612,2.1873257160186768,0.099548966
24,race,v_decile_score,l-diversity,2.0,2,-0.2017757634296753,-0.022875816993464,-0.021554350248904,-0.176911544227886,-0.1201152304609218,0.7755681818181818,0.8301075268817204,0.766887417218543,0.9046875,0.7408052884615385,"[[240 176]
 [ 61 579]]",0.093341336,2.013007879257202,0.07509041
25,race,v_decile_score,l-diversity,2.0,2,-0.1951566951566952,-0.0095828902280514,-0.0272435897435897,-0.1928492116366866,-0.1260185671746365,0.7660984848484849,0.8264230498945889,0.7405541561712846,0.9348171701112876,0.726190786460796,"[[221 206]
 [ 41 588]]",0.10070209,1.939196348190308,0.08297709
26,race,v_decile_score,l-diversity,2.0,2,-0.1706500386927794,0.0224772313296903,-0.0387523066849218,-0.1265535427654208,-0.1785377358490566,0.7613636363636364,0.8192252510760402,0.7503285151116952,0.9020537124802528,0.7264405678240508,"[[233 190]
 [ 62 571]]",0.23517923,1.9025756120681765,0.10033562
